ts_code,price_date,latest_close_qfq,trading_days,ret_5d,ret_20d,ret_60d,ret_120d,ret_250d,ma20_gap,ma60_gap,drawdown_60d,drawdown_250d,above_ma20,above_ma60,volatility_20d,market_beta_60d,healthcare_beta_60d,market_beta_percentile,healthcare_beta_percentile,market_beta_bucket,healthcare_beta_bucket,name,healthcare_subindustry,classification_confidence,market,valuation_as_of_date,latest_turnover_rate,latest_pe_ttm,latest_pb,total_mv,market_cap_100m,price_stale_days,pe_valid,pb_valid,pe_percentile_sub,pb_percentile_sub,valuation_score,valuation_status,valuation_coverage,ret_5d_market_pct,ret_5d_sub_pct,ret_20d_market_pct,ret_20d_sub_pct,ret_60d_market_pct,ret_60d_sub_pct,ret_120d_market_pct,ret_120d_sub_pct,momentum_score,overheat_score,volatility_percentile,stale_risk,risk_score,data_completeness_score,research_score,temperature,group,signal_label,subindustry_rank,subindustry_count,market_rank
688108.SH,2026-07-24,15.18,1634,-0.061224489795918435,-0.16409691629955947,-0.2743785850860422,-0.3685524126455907,0.3939393939393938,-0.1477894736842107,-0.22048578422142706,-0.3250333481547354,-0.6340405014464803,False,False,0.6799664084748264,0.773636324299684,1.1367424692391574,0.8129032258064516,0.667741935483871,高Beta,高Beta,赛诺医疗,医疗耗材,high,科创板,2026-07-24,1.7851,92.2438,6.3961,634451.136,63.445113600000006,0,True,True,0.782608695652174,0.88,17.84347826086956,PE+PB有效,1.0,0.24110032362459546,0.32,0.06472491909385113,0.16,0.11974110032362459,0.2,0.08766233766233766,0.08333333333333333,12.357593822744562,8.381877022653722,0.632258064516129,0.0,18.512475206180184,100.0,24.0985545779371,偏冷,C,弱趋势/数据不足,25,25,299
688580.SH,2026-07-24,45.26,1458,-0.10482594936708856,-0.1602968460111317,-0.25112012205424117,-0.19331276856977975,0.0109632495446359,-0.17414033775215088,-0.18172977499416076,-0.2916590879973253,-0.33728965750797113,False,False,0.7742372670402856,0.8922393731554933,1.2009866618692344,0.8709677419354839,0.7258064516129032,高Beta,高Beta,伟思医疗,医疗设备,high,科创板,2026-07-24,1.8489,26.0453,2.4692,433460.9038,43.34609038,0,True,True,0.3,0.3181818181818182,69.27272727272728,PE+PB有效,1.0,0.08737864077669903,0.14285714285714285,0.06796116504854369,0.19047619047619047,0.1553398058252427,0.23809523809523808,0.4935064935064935,0.8095238095238095,12.32130448767164,9.093851132686085,0.7,0.0,20.36569579288026,100.0,36.656110141852764,偏冷,C,弱趋势/数据不足,20,22,300
002940.SZ,2026-07-24,23.65,1823,-0.12439837097371353,-0.09213051823416518,-0.3455768786413804,-0.2994934590760562,-0.4341977376019436,-0.12756381879887857,-0.24664916676492232,-0.47918527932182586,-0.6315726535574944,False,False,0.8884943518575145,0.011081957992597515,1.525818151232715,0.12903225806451613,0.8903225806451613,低Beta,高Beta,昂利康,化学制药/仿制药,medium,主板,2026-07-24,6.3861,37.5098,2.8984,477087.193,47.708719300000006,0,True,True,0.7142857142857143,0.6363636363636364,31.68831168831169,PE+PB有效,1.0,0.061488673139158574,0.18181818181818182,0.10679611650485436,0.2727272727272727,0.061488673139158574,0.09090909090909091,0.21428571428571427,0.09090909090909091,11.172687726424236,8.058252427184467,0.8161290322580645,0.0,21.96335734419042,100.0,26.3311869563039,偏冷,C,弱趋势/数据不足,11,11,301
688656.SH,2026-07-24,79.04,1330,-0.030303030303030276,-0.19346938775510203,-0.434403647184079,-0.4685671852736313,-0.47211007070514044,-0.1492338907157349,-0.27135501838703513,-0.4500764678503443,-0.6284384149301818,False,False,0.6896581918126528,0.3478474562992885,0.9945855985760149,0.5064516129032258,0.5258064516129032,中Beta,中Beta,浩欧博,IVD/体外诊断,high,科创板,2026-07-24,0.6644,230.944,6.0729,502051.0144,50.20510144,0,True,True,1.0,1.0,0.0,PE+PB有效,1.0,0.517799352750809,0.4666666666666667,0.045307443365695796,0.06666666666666667,0.012944983818770227,0.06666666666666667,0.025974025974025976,0.06666666666666667,8.951728469613185,5.242718446601942,0.635483870967742,0.0,16.3795803319762,100.0,17.91410003197148,偏冷,C,弱趋势/数据不足,15,15,302
688658.SH,2026-07-24,11.42,1352,-0.10989867498051442,-0.07679870654810017,-0.4134565998972778,-0.5746741154562384,-0.5311986863711002,-0.15174923865408896,-0.2796694805672655,-0.48465703971119134,-0.6673463443052723,False,False,0.7745914371246079,0.7932998102417261,1.4905541986741426,0.8290322580645161,0.8709677419354839,高Beta,高Beta,悦康药业,化学制药/创新药,medium,科创板,2026-07-24,3.4421,,1.5658,513900.0,51.39,0,False,True,,0.3125,58.4375,仅PB有效,0.4,0.07766990291262135,0.0625,0.1262135922330097,0.0625,0.019417475728155338,0.03125,0.006493506493506494,0.03125,7.015536755227342,7.135922330097087,0.7032258064516129,0.0,19.05966176010022,73.00000000000001,30.95974778912137,偏冷,C,弱趋势/数据不足,31,32,303
920047.BJ,2026-07-24,16.63,1628,-0.08676551345414618,-0.130684788290643,-0.3794776119402986,-0.24920993227990973,-0.2690109890109891,-0.17501736283361458,-0.27423754209611384,-0.4940675387891694,-0.5233591286901691,False,False,0.7824173611718156,0.4014980784156218,1.0521722679967034,0.5548387096774193,0.5870967741935483,中Beta,中Beta,诺思兰德,生物制品/生物科技,high,北交所,2026-07-24,2.6953,,17.1725,456114.2928,45.61142928,0,False,True,,0.95,4.2500000000000036,仅PB有效,0.4,0.15210355987055016,0.2,0.08414239482200647,0.05,0.038834951456310676,0.05,0.32792207792207795,0.25,6.7937644460612985,5.388349514563107,0.7064516129032258,0.0,17.90087691825869,73.00000000000001,17.453627129897978,偏冷,C,弱趋势/数据不足,20,20,304
301235.SZ,2026-07-24,36.28,1085,-0.12955854126679456,-0.47798561151079133,-0.27392027895692694,-0.26467366031417106,0.40994550481619996,-0.33354764638346723,-0.41432366079232164,-0.5226315789473683,-0.5226315789473683,False,False,0.9302337186245516,1.7336547494984949,0.38530748252173086,0.9935483870967742,0.04516129032258064,高Beta,低Beta,华康洁净,医疗设备,high,创业板,2026-07-24,9.8291,37.1149,2.5392,480052.5012,48.00525012,0,True,True,0.45,0.36363636363636365,58.45454545454546,PE+PB有效,1.0,0.05501618122977346,0.047619047619047616,0.006472491909385114,0.047619047619047616,0.1262135922330097,0.19047619047619047,0.2824675324675325,0.47619047619047616,6.377459290080649,0.5663430420711975,0.864516129032258,0.0,17.686762710095003,100.0,30.787097531170502,偏冷,C,弱趋势/数据不足,21,22,305
301201.SZ,2026-07-24,27.8,1091,-0.16491438870531683,-0.22727302652124814,-0.30611880261354363,-0.29544908921788615,0.17682251076742994,-0.22342127760930308,-0.2366372565876066,-0.3530200316961468,-0.5545890895501759,False,False,1.0056956233299186,0.005247466202749751,1.0369354999127016,0.12580645161290321,0.5709677419354838,低Beta,中Beta,诚达药业,CXO/CDMO,high,创业板,2026-07-24,5.2259,,2.0467,430104.364,43.0104364,0,False,True,,0.4,51.0,仅PB有效,0.4,0.019417475728155338,0.03333333333333333,0.042071197411003236,0.1,0.09061488673139159,0.06666666666666667,0.22077922077922077,0.16666666666666666,5.788834951456311,4.88673139158576,0.9,0.0,21.42071197411003,73.00000000000001,28.01019417475728,偏冷,C,弱趋势/数据不足,29,30,306
000766.SZ,2026-07-24,15.05,1828,-0.10149253731343277,-0.37160751565761996,-0.3501727115716754,-0.4331450094161958,-0.36870805369127524,-0.11838790931989929,-0.30862344861380153,-0.43442314919203306,-0.4898305084745762,False,False,0.7153385606424765,0.4876248253482175,0.29088763459066774,0.6290322580645161,0.02258064516129032,中Beta,低Beta,通化金马,化学制药/创新药,medium,主板,2026-07-24,1.9228,456.9389,6.2706,1454574.5235,145.45745234999998,0,True,True,1.0,0.8125,7.500000000000001,PE+PB有效,1.0,0.10355987055016182,0.09375,0.012944983818770227,0.03125,0.04854368932038835,0.09375,0.03896103896103896,0.0625,4.978372097183388,5.857605177993527,0.6451612903225806,0.0,17.003549431047084,100.0,17.311490843652972,偏冷,C,弱趋势/数据不足,32,32,307
301096.SZ,2026-07-24,38.4,1108,-0.07670113007934609,-0.3573221757322176,-0.34145086606071007,-0.3287886733088621,-0.22235722964763072,-0.21777125920493778,-0.3094831354773502,-0.4055727554179567,-0.44339759385418176,False,False,0.829287242756344,0.39859795944813187,0.6153647467752421,0.5516129032258065,0.15806451612903225,中Beta,低Beta,百诚医药,CXO/CDMO,high,创业板,2026-07-24,2.811,,1.6766,419436.672,41.9436672,0,False,True,,0.23333333333333334,65.16666666666666,仅PB有效,0.4,0.18122977346278318,0.16666666666666666,0.019417475728155338,0.03333333333333333,0.06472491909385113,0.03333333333333333,0.15584415584415584,0.06666666666666667,4.779755483638978,3.0258899676375406,0.7580645161290323,0.0,17.279413299926926,73.00000000000001,31.56760796186101,偏冷,C,弱趋势/数据不足,30,30,308
